capteur_1,capteur_2,classe
3620.0,3380.0,1
3631.0,3374.0,1
3617.0,3384.0,1
3620.0,3377.0,1
3620.0,3383.0,1
3618.0,3378.0,1
3610.0,3381.0,1
3598.0,3398.0,1
3607.0,3384.0,1
3607.0,3382.0,1
3612.0,3382.0,1
3623.0,3383.0,1
3610.0,3383.0,1
3608.0,3366.0,1
3614.0,3377.0,1
3596.0,3378.0,1
3608.0,3366.0,1
3609.0,3364.0,1
3611.0,3362.0,1
3613.0,3355.0,1
3614.0,3352.0,1
3611.0,3364.0,1
3609.0,3357.0,1
3608.0,3361.0,1
3612.0,3355.0,1
3606.0,3356.0,1
3611.0,3368.0,1
3616.0,3351.0,1
3603.0,3378.0,1
3594.0,3369.0,1
3589.0,3383.0,1
3615.0,3395.0,1
3592.0,3387.0,1
3583.0,3382.0,1
3587.0,3379.0,1
3585.0,3400.0,1
3603.0,3385.0,1
3617.0,3394.0,1
3607.0,3403.0,1
3618.0,3406.0,1
3603.0,3400.0,1
3611.0,3398.0,1
3606.0,3387.0,1
3596.0,3388.0,1
3598.0,3375.0,1
3588.0,3371.0,1
3595.0,3363.0,1
3587.0,3325.0,1
3592.0,3363.0,1
3592.0,3355.0,1
3581.0,3340.0,1
3584.0,3322.0,1
3580.0,3333.0,1
3593.0,3335.0,1
3579.0,3323.0,1
3596.0,3330.0,1
3577.0,3326.0,1
3593.0,3307.0,1
3582.0,3316.0,1
3565.0,3310.0,1
3574.0,3317.0,1
3569.0,3307.0,1
3566.0,3303.0,1
3567.0,3295.0,1
3564.0,3281.0,1
3566.0,3288.0,1
3573.0,3285.0,1
3579.0,3296.0,1
3593.0,3294.0,1
3591.0,3290.0,1
3606.0,3290.0,1
3607.0,3297.0,1
3607.0,3314.0,1
3613.0,3303.0,1
3618.0,3311.0,1
3618.0,3300.0,1
3618.0,3306.0,1
3627.0,3308.0,1
3614.0,3308.0,1
3620.0,3314.0,1
3621.0,3311.0,1
3623.0,3318.0,1
3633.0,3315.0,1
3631.0,3324.0,1
3632.0,3324.0,1
3638.0,3329.0,1
3638.0,3310.0,1
3641.0,3326.0,1
3630.0,3324.0,1
3640.0,3323.0,1
3640.0,3322.0,1
3638.0,3320.0,1
3652.0,3314.0,1
3641.0,3322.0,1
3645.0,3320.0,1
3636.0,3325.0,1
3671.0,3333.0,1
3641.0,3317.0,1
3646.0,3327.0,1
3653.0,3338.0,1
3648.0,3325.0,1
3649.0,3343.0,1
3657.0,3340.0,1
3658.0,3335.0,1
3662.0,3340.0,1
3667.0,3361.0,1
3669.0,3364.0,1
3672.0,3392.0,1
3687.0,3405.0,1
3683.0,3400.0,1
3693.0,3397.0,1
3692.0,3401.0,1
3681.0,3402.0,1
3693.0,3398.0,1
3695.0,3408.0,1
3694.0,3416.0,1
3713.0,3416.0,1
3710.0,3429.0,1
3722.0,3422.0,1
3723.0,3453.0,1
3717.0,3460.0,1
3722.0,3465.0,1
3729.0,3452.0,1
3735.0,3477.0,1
3739.0,3488.0,1
3733.0,3487.0,1
3720.0,3490.0,1
3735.0,3492.0,1
3738.0,3496.0,1
3733.0,3498.0,1
3756.0,3496.0,1
3740.0,3496.0,1
3767.0,3515.0,1
3736.0,3492.0,1
3765.0,3512.0,1
3740.0,3499.0,1
3761.0,3506.0,1
3738.0,3504.0,1
3744.0,3507.0,1
3749.0,3505.0,1
3740.0,3494.0,1
3743.0,3505.0,1
3738.0,3511.0,1
3743.0,3509.0,1
3749.0,3507.0,1
3739.0,3515.0,1
3748.0,3512.0,1
3745.0,3522.0,1
3743.0,3524.0,1
3742.0,3522.0,1
3734.0,3536.0,1
3742.0,3537.0,1
3745.0,3538.0,1
3745.0,3537.0,1
3745.0,3541.0,1
3747.0,3547.0,1
3747.0,3546.0,1
3741.0,3549.0,1
3742.0,3551.0,1
3746.0,3555.0,1
3744.0,3562.0,1
3753.0,3559.0,1
3746.0,3586.0,1
3743.0,3570.0,1
3739.0,3572.0,1
3751.0,3570.0,1
3744.0,3575.0,1
3758.0,3568.0,1
3748.0,3574.0,1
3752.0,3572.0,1
3752.0,3575.0,1
3763.0,3584.0,1
3752.0,3575.0,1
3746.0,3567.0,1
3754.0,3578.0,1
3733.0,3583.0,1
3750.0,3578.0,1
3745.0,3591.0,1
3750.0,3574.0,1
3746.0,3566.0,1
3751.0,3581.0,1
3756.0,3571.0,1
3739.0,3577.0,1
3740.0,3575.0,1
3748.0,3569.0,1
3753.0,3567.0,1
3745.0,3571.0,1
3747.0,3571.0,1
3747.0,3569.0,1
3746.0,3564.0,1
3742.0,3574.0,1
3739.0,3575.0,1
3732.0,3572.0,1
3737.0,3574.0,1
3750.0,3572.0,1
3730.0,3580.0,1
3740.0,3573.0,1
3745.0,3562.0,1
3745.0,3575.0,1
3740.0,3586.0,1
3739.0,3575.0,1
3751.0,3590.0,1
3745.0,3571.0,1
3724.0,3580.0,1
3735.0,3571.0,1
3736.0,3586.0,1
3739.0,3570.0,1
3736.0,3569.0,1
3738.0,3566.0,1
3746.0,3572.0,1
3733.0,3567.0,1
3722.0,3566.0,1
3732.0,3564.0,1
3735.0,3577.0,1
3735.0,3563.0,1
3736.0,3571.0,1
3730.0,3564.0,1
3713.0,3571.0,1
3733.0,3570.0,1
3746.0,3576.0,1
3730.0,3566.0,1
3727.0,3568.0,1
3734.0,3567.0,1
3749.0,3584.0,1
3729.0,3575.0,1
3718.0,3565.0,1
3738.0,3572.0,1
3722.0,3577.0,1
3732.0,3573.0,1
3735.0,3579.0,1
3738.0,3572.0,1
3735.0,3576.0,1
3732.0,3577.0,1
3736.0,3572.0,1
3733.0,3575.0,1
3738.0,3571.0,1
3738.0,3574.0,1
3729.0,3568.0,1
3734.0,3564.0,1
3740.0,3572.0,1
3737.0,3569.0,1
3734.0,3566.0,1
3735.0,3575.0,1
3738.0,3565.0,1
3740.0,3564.0,1
3740.0,3565.0,1
3739.0,3576.0,1
3735.0,3560.0,1
3734.0,3553.0,1
3735.0,3556.0,1
3738.0,3541.0,1
3735.0,3542.0,1
3740.0,3535.0,1
3740.0,3542.0,1
3738.0,3539.0,1
3738.0,3532.0,1
3747.0,3536.0,1
3735.0,3531.0,1
3735.0,3546.0,1
3736.0,3543.0,1
3734.0,3537.0,1
3736.0,3542.0,1
3734.0,3551.0,1
3731.0,3531.0,1
3722.0,3540.0,1
3735.0,3539.0,1
3732.0,3527.0,1
3737.0,3530.0,1
3734.0,3531.0,1
3723.0,3535.0,1
3730.0,3526.0,1
3726.0,3539.0,1
3730.0,3535.0,1
3738.0,3531.0,1
3722.0,3535.0,1
3725.0,3537.0,1
3732.0,3537.0,1
3728.0,3548.0,1
3738.0,3563.0,1
3734.0,3554.0,1
3741.0,3547.0,1
3732.0,3557.0,1
3732.0,3570.0,1
3733.0,3552.0,1
3736.0,3578.0,1
3735.0,3560.0,1
3743.0,3564.0,1
3734.0,3557.0,1
3732.0,3555.0,1
3738.0,3562.0,1
3737.0,3559.0,1
3729.0,3550.0,1
3738.0,3558.0,1
3737.0,3562.0,1
3735.0,3563.0,1
3739.0,3565.0,1
3730.0,3575.0,1
3735.0,3569.0,1
3722.0,3568.0,1
3741.0,3568.0,1
3733.0,3561.0,1
3737.0,3560.0,1
3759.0,3557.0,1
3741.0,3566.0,1
3746.0,3558.0,1
3735.0,3566.0,1
3715.0,3540.0,1
3741.0,3568.0,1
3728.0,3545.0,1
3741.0,3557.0,1
3724.0,3551.0,1
3738.0,3569.0,1
3733.0,3554.0,1
3738.0,3552.0,1
3739.0,3553.0,1
3733.0,3555.0,1
3738.0,3553.0,1
3733.0,3547.0,1
3734.0,3555.0,1
3734.0,3549.0,1
3730.0,3540.0,1
3740.0,3546.0,1
3746.0,3544.0,1
3732.0,3541.0,1
3739.0,3543.0,1
3732.0,3539.0,1
3734.0,3537.0,1
3735.0,3538.0,1
3744.0,3536.0,1
3740.0,3538.0,1
3734.0,3541.0,1
3733.0,3540.0,1
3733.0,3540.0,1
3733.0,3544.0,1
3736.0,3545.0,1
3740.0,3549.0,1
3734.0,3546.0,1
3738.0,3551.0,1
3740.0,3549.0,1
3741.0,3534.0,1
3739.0,3549.0,1
3703.0,3558.0,1
3742.0,3555.0,1
3754.0,3543.0,1
3744.0,3564.0,1
3741.0,3566.0,1
3739.0,3559.0,1
3734.0,3557.0,1
3737.0,3563.0,1
3746.0,3556.0,1
3744.0,3557.0,1
3749.0,3563.0,1
3741.0,3555.0,1
3743.0,3568.0,1
3742.0,3566.0,1
3744.0,3574.0,1
3742.0,3571.0,1
3741.0,3567.0,1
3739.0,3571.0,1
3743.0,3566.0,1
3728.0,3570.0,1
3739.0,3562.0,1
3734.0,3562.0,1
3741.0,3572.0,1
3743.0,3562.0,1
3731.0,3562.0,1
3741.0,3563.0,1
3742.0,3591.0,1
3748.0,3561.0,1
3736.0,3574.0,1
3736.0,3565.0,1
3729.0,3552.0,1
3740.0,3569.0,1
3727.0,3583.0,1
3736.0,3562.0,1
3742.0,3561.0,1
3741.0,3565.0,1
3737.0,3565.0,1
3729.0,3559.0,1
3734.0,3554.0,1
3737.0,3568.0,1
3735.0,3570.0,1
3734.0,3554.0,1
3728.0,3545.0,1
3733.0,3552.0,2
3730.0,3556.0,2
3743.0,3563.0,2
3734.0,3576.0,2
3737.0,3542.0,2
3721.0,3536.0,2
3727.0,3549.0,2
3765.0,3577.0,2
3746.0,3546.0,2
3743.0,3534.0,2
3733.0,3551.0,2
3758.0,3534.0,2
3741.0,3541.0,2
3740.0,3546.0,2
3732.0,3542.0,2
3739.0,3538.0,2
3736.0,3535.0,2
3738.0,3537.0,2
3738.0,3534.0,2
3740.0,3532.0,2
3735.0,3529.0,2
3733.0,3536.0,2
3741.0,3525.0,2
3747.0,3528.0,2
3739.0,3531.0,2
3739.0,3527.0,2
3735.0,3532.0,2
3729.0,3530.0,2
3737.0,3528.0,2
3740.0,3526.0,2
3737.0,3533.0,2
3743.0,3528.0,2
3741.0,3517.0,2
3733.0,3535.0,2
3742.0,3531.0,2
3737.0,3527.0,2
3735.0,3532.0,2
3736.0,3544.0,2
3733.0,3547.0,2
3736.0,3547.0,2
3726.0,3551.0,2
3725.0,3538.0,2
3713.0,3534.0,2
3725.0,3521.0,2
3721.0,3528.0,2
3719.0,3519.0,2
3714.0,3503.0,2
3704.0,3502.0,2
3688.0,3489.0,2
3688.0,3470.0,2
3677.0,3480.0,2
3662.0,3429.0,2
3643.0,3385.0,2
3617.0,3353.0,2
3586.0,3291.0,2
3549.0,3218.0,2
3467.0,3139.0,2
3379.0,3032.0,2
3244.0,2943.0,2
3138.0,2793.0,2
2992.0,2577.0,2
2747.0,2369.0,2
2406.0,2082.0,2
2030.0,1776.0,2
1763.0,1570.0,2
1542.0,1105.0,2
1008.0,572.0,2
23.0,315.0,2
38.0,55.0,2
32.0,28.0,2
23.0,26.0,2
25.0,38.0,2
25.0,20.0,2
29.0,19.0,2
35.0,15.0,2
25.0,37.0,2
45.0,35.0,2
23.0,26.0,2
23.0,22.0,2
29.0,18.0,2
31.0,30.0,2
29.0,25.0,2
25.0,16.0,2
30.0,25.0,2
27.0,31.0,2
26.0,28.0,2
38.0,20.0,2
23.0,25.0,2
23.0,9.0,2
27.0,34.0,2
36.0,80.0,2
26.0,29.0,2
22.0,32.0,2
25.0,35.0,2
26.0,34.0,2
30.0,30.0,2
33.0,26.0,2
25.0,32.0,2
27.0,32.0,2
26.0,29.0,2
25.0,34.0,2
27.0,24.0,2
26.0,44.0,2
23.0,31.0,2
27.0,24.0,2
27.0,33.0,2
26.0,24.0,2
26.0,21.0,2
27.0,18.0,2
26.0,24.0,2
27.0,31.0,2
34.0,19.0,2
27.0,33.0,2
27.0,21.0,2
31.0,26.0,2
23.0,30.0,2
27.0,30.0,2
22.0,26.0,2
32.0,22.0,2
26.0,43.0,2
29.0,37.0,2
27.0,25.0,2
24.0,44.0,2
27.0,27.0,2
28.0,34.0,2
32.0,30.0,2
27.0,25.0,2
20.0,31.0,2
26.0,29.0,2
28.0,38.0,2
24.0,29.0,2
27.0,24.0,2
30.0,24.0,2
23.0,23.0,2
27.0,29.0,2
34.0,30.0,2
22.0,27.0,2
25.0,26.0,2
28.0,25.0,2
26.0,27.0,2
30.0,31.0,2
29.0,31.0,2
29.0,25.0,2
31.0,30.0,2
27.0,26.0,2
33.0,30.0,2
29.0,28.0,2
32.0,29.0,2
33.0,30.0,2
35.0,15.0,2
28.0,28.0,2
25.0,23.0,2
28.0,28.0,2
28.0,20.0,2
30.0,26.0,2
28.0,38.0,2
28.0,29.0,2
29.0,32.0,2
31.0,23.0,2
28.0,28.0,2
29.0,33.0,2
32.0,34.0,2
29.0,30.0,2
27.0,30.0,2
29.0,24.0,2
29.0,37.0,2
28.0,31.0,2
29.0,27.0,2
29.0,26.0,2
26.0,26.0,2
24.0,25.0,2
20.0,23.0,2
26.0,25.0,2
24.0,20.0,2
24.0,28.0,2
27.0,23.0,2
28.0,28.0,2
30.0,23.0,2
28.0,24.0,2
31.0,39.0,2
27.0,26.0,2
20.0,35.0,2
30.0,28.0,2
27.0,26.0,2
26.0,30.0,2
26.0,30.0,2
28.0,26.0,2
25.0,27.0,2
24.0,26.0,2
28.0,27.0,2
25.0,30.0,2
28.0,23.0,2
28.0,29.0,2
30.0,36.0,2
28.0,29.0,2
28.0,27.0,2
27.0,24.0,2
28.0,25.0,2
27.0,30.0,2
29.0,28.0,2
31.0,26.0,2
30.0,22.0,2
28.0,30.0,2
27.0,24.0,2
26.0,29.0,2
31.0,29.0,2
29.0,27.0,2
29.0,28.0,2
28.0,27.0,2
28.0,27.0,2
25.0,28.0,2
29.0,30.0,2
30.0,31.0,2
28.0,21.0,2
28.0,36.0,2
27.0,28.0,2
34.0,28.0,2
28.0,28.0,2
32.0,26.0,2
29.0,28.0,2
33.0,25.0,2
28.0,26.0,2
25.0,23.0,2
26.0,27.0,2
29.0,29.0,2
28.0,27.0,2
28.0,28.0,2
27.0,28.0,2
28.0,24.0,2
27.0,28.0,2
24.0,29.0,2
35.0,27.0,2
28.0,28.0,2
25.0,29.0,2
25.0,26.0,2
30.0,30.0,2
24.0,27.0,2
25.0,26.0,2
30.0,25.0,2
26.0,27.0,2
31.0,22.0,2
28.0,29.0,2
34.0,33.0,2
30.0,31.0,2
27.0,27.0,2
26.0,29.0,2
30.0,34.0,2
25.0,29.0,2
27.0,23.0,2
28.0,27.0,2
25.0,22.0,2
28.0,28.0,2
27.0,34.0,2
25.0,25.0,2
29.0,34.0,2
26.0,26.0,2
26.0,28.0,2
29.0,26.0,2
23.0,20.0,2
29.0,27.0,2
22.0,30.0,2
26.0,28.0,2
27.0,21.0,2
20.0,29.0,2
28.0,32.0,2
27.0,24.0,2
30.0,30.0,2
32.0,24.0,2
28.0,29.0,2
30.0,28.0,2
27.0,28.0,2
25.0,32.0,2
31.0,29.0,2
30.0,23.0,2
31.0,27.0,2
26.0,25.0,2
23.0,24.0,2
25.0,30.0,2
31.0,25.0,2
28.0,31.0,2
28.0,29.0,2
25.0,27.0,2
28.0,29.0,2
28.0,30.0,2
27.0,28.0,2
29.0,26.0,2
28.0,25.0,2
27.0,35.0,2
32.0,31.0,2
29.0,30.0,2
27.0,24.0,2
27.0,24.0,2
28.0,27.0,2
27.0,24.0,2
29.0,33.0,2
30.0,26.0,2
28.0,28.0,2
29.0,35.0,2
25.0,29.0,2
30.0,31.0,2
28.0,27.0,2
19.0,29.0,2
29.0,28.0,2
22.0,23.0,2
27.0,26.0,2
21.0,15.0,2
26.0,30.0,2
24.0,27.0,2
28.0,23.0,2
32.0,28.0,2
29.0,27.0,2
30.0,31.0,2
27.0,24.0,2
28.0,31.0,2
27.0,27.0,2
27.0,28.0,2
25.0,27.0,2
33.0,28.0,2
24.0,31.0,2
25.0,31.0,2
31.0,26.0,2
29.0,20.0,2
36.0,27.0,2
27.0,41.0,2
27.0,28.0,2
35.0,45.0,2
27.0,29.0,2
28.0,41.0,2
27.0,22.0,2
27.0,24.0,2
27.0,33.0,2
25.0,16.0,2
30.0,23.0,2
26.0,29.0,2
31.0,28.0,2
24.0,20.0,2
26.0,23.0,2
30.0,26.0,2
27.0,30.0,2
27.0,41.0,2
28.0,29.0,2
31.0,19.0,2
25.0,27.0,2
18.0,29.0,2
29.0,24.0,2
32.0,42.0,2
25.0,31.0,2
33.0,43.0,2
28.0,29.0,2
25.0,28.0,2
26.0,28.0,2
26.0,31.0,2
27.0,22.0,2
28.0,24.0,2
28.0,25.0,2
26.0,31.0,2
24.0,35.0,2
29.0,28.0,2
30.0,31.0,2
26.0,25.0,2
29.0,26.0,2
27.0,30.0,2
28.0,28.0,2
27.0,26.0,2
25.0,32.0,2
31.0,31.0,2
29.0,28.0,2
27.0,26.0,2
31.0,28.0,2
26.0,26.0,2
26.0,43.0,2
25.0,25.0,2
29.0,33.0,2
26.0,26.0,2
26.0,32.0,2
26.0,19.0,2
28.0,33.0,2
26.0,27.0,2
28.0,26.0,2
27.0,19.0,2
21.0,35.0,2
24.0,29.0,2
34.0,45.0,2
23.0,30.0,2
26.0,28.0,2
29.0,23.0,2
24.0,30.0,2
27.0,26.0,2
20.0,20.0,2
26.0,22.0,2
23.0,35.0,2
28.0,21.0,2
28.0,32.0,2
27.0,33.0,2
29.0,25.0,2
28.0,29.0,2
26.0,20.0,2
27.0,14.0,2
28.0,15.0,2
27.0,28.0,2
33.0,27.0,2
27.0,21.0,2
27.0,20.0,2
25.0,21.0,2
27.0,8.0,2
25.0,30.0,2
34.0,22.0,2
26.0,24.0,2
25.0,13.0,2
30.0,20.0,2
33.0,42.0,2
28.0,29.0,2
19.0,44.0,2
27.0,20.0,2
25.0,26.0,2
27.0,26.0,2
31.0,34.0,2
26.0,28.0,2
27.0,50.0,2
25.0,22.0,2
28.0,22.0,2
32.0,31.0,2
27.0,26.0,2
30.0,29.0,2
23.0,27.0,2
25.0,30.0,2
24.0,15.0,2
26.0,26.0,2
33.0,43.0,2
29.0,28.0,2
18.0,11.0,2
24.0,23.0,2
26.0,17.0,2
24.0,613.0,2
25.0,813.0,2
26.0,1206.0,2
23.0,1537.0,2
31.0,1806.0,2
29.0,2060.0,2
27.0,2329.0,2
29.0,2417.0,2
29.0,2488.0,2
29.0,2559.0,2
28.0,2632.0,2
25.0,2657.0,2
24.0,2649.0,2
25.0,2671.0,2
26.0,2728.0,2
30.0,2681.0,2
29.0,2636.0,2
27.0,2489.0,2
32.0,2398.0,2
30.0,2265.0,2
27.0,2079.0,2
28.0,1839.0,2
24.0,1546.0,2
27.0,1059.0,2
28.0,616.0,2
27.0,20.0,2
28.0,22.0,2
28.0,23.0,2
27.0,30.0,2
29.0,24.0,2
28.0,25.0,2
27.0,28.0,2
26.0,31.0,2
29.0,26.0,2
28.0,29.0,2
22.0,29.0,2
30.0,21.0,2
27.0,31.0,2
35.0,24.0,2
28.0,18.0,2
30.0,24.0,2
26.0,28.0,2
25.0,22.0,2
25.0,27.0,2
28.0,17.0,2
29.0,20.0,2
31.0,39.0,2
27.0,21.0,2
30.0,20.0,2
26.0,145.0,2
26.0,559.0,2
30.0,747.0,2
26.0,654.0,2
27.0,1041.0,2
28.0,1272.0,2
32.0,1472.0,2
28.0,1748.0,2
23.0,1887.0,2
26.0,2093.0,2
30.0,2211.0,2
22.0,2220.0,2
28.0,2224.0,2
28.0,2203.0,2
27.0,2189.0,2
28.0,2142.0,2
29.0,2237.0,2
28.0,2114.0,2
28.0,1970.0,2
16.0,1991.0,2
25.0,1865.0,2
31.0,1768.0,2
28.0,1370.0,2
21.0,991.0,2
22.0,399.0,2
29.0,40.0,2
31.0,24.0,2
26.0,31.0,2
26.0,28.0,2
38.0,62.0,2
29.0,21.0,2
39.0,52.0,2
25.0,23.0,2
35.0,48.0,2
29.0,27.0,2
25.0,525.0,2
28.0,844.0,2
20.0,1150.0,2
25.0,1391.0,2
27.0,1595.0,2
24.0,1802.0,2
32.0,1882.0,2
25.0,1932.0,2
29.0,2054.0,2
27.0,2198.0,2
28.0,2377.0,2
27.0,2472.0,2
29.0,2619.0,2
32.0,2699.0,2
28.0,2777.0,2
28.0,2822.0,2
31.0,2859.0,2
29.0,2864.0,2
27.0,2881.0,2
29.0,2894.0,2
25.0,2918.0,2
30.0,2943.0,2
29.0,2958.0,2
27.0,3008.0,2
27.0,3023.0,2
30.0,3030.0,2
28.0,3039.0,2
27.0,3041.0,2
30.0,3045.0,2
26.0,3053.0,2
28.0,3049.0,2
28.0,3049.0,2
27.0,3044.0,2
26.0,3038.0,2
32.0,3047.0,2
28.0,3045.0,2
30.0,3035.0,2
23.0,3027.0,2
27.0,3039.0,2
27.0,3044.0,2
28.0,3050.0,2
33.0,3057.0,2
27.0,3077.0,2
31.0,3073.0,2
29.0,3080.0,2
28.0,3090.0,2
29.0,3096.0,2
29.0,3105.0,2
29.0,3106.0,2
28.0,3098.0,2
29.0,3108.0,2
27.0,3094.0,2
27.0,3109.0,2
31.0,3109.0,2
23.0,3098.0,2
29.0,3104.0,2
28.0,3104.0,2
24.0,3100.0,2
27.0,3113.0,2
28.0,3123.0,2
28.0,3130.0,2
22.0,3123.0,2
29.0,3149.0,2
26.0,3148.0,2
30.0,3130.0,2
32.0,3135.0,2
26.0,3113.0,2
29.0,3095.0,2
27.0,3077.0,2
31.0,3048.0,2
27.0,3021.0,2
31.0,2991.0,2
26.0,2896.0,2
28.0,2842.0,2
27.0,2809.0,2
26.0,2773.0,2
27.0,2704.0,2
27.0,2659.0,2
27.0,2609.0,2
33.0,2599.0,2
27.0,2535.0,2
24.0,2463.0,2
23.0,2434.0,2
31.0,2385.0,2
24.0,2389.0,2
30.0,2375.0,2
29.0,2381.0,2
25.0,2446.0,2
31.0,2463.0,2
33.0,2462.0,2
28.0,2491.0,2
25.0,2507.0,2
30.0,2493.0,2
28.0,2498.0,2
31.0,2511.0,2
27.0,2519.0,2
25.0,2559.0,2
26.0,2590.0,2
25.0,2619.0,2
32.0,2657.0,2
26.0,2692.0,2
27.0,2734.0,2
29.0,2761.0,2
24.0,2772.0,2
29.0,2779.0,2
27.0,2786.0,2
26.0,2794.0,2
26.0,2797.0,2
29.0,2809.0,2
26.0,2838.0,2
29.0,2847.0,2
23.0,2859.0,2
26.0,2877.0,2
30.0,2877.0,2
28.0,2876.0,2
25.0,2864.0,2
28.0,2859.0,2
27.0,2860.0,2
26.0,2879.0,2
26.0,2869.0,2
26.0,2860.0,2
27.0,2875.0,2
30.0,2879.0,2
29.0,2879.0,2
32.0,2880.0,2
29.0,2863.0,2
26.0,2841.0,2
27.0,2848.0,2
24.0,2850.0,2
24.0,2829.0,2
27.0,2839.0,2
28.0,2831.0,2
28.0,2824.0,2
27.0,2832.0,2
27.0,2828.0,2
27.0,2828.0,2
26.0,2825.0,2
24.0,2821.0,2
26.0,2822.0,2
26.0,2807.0,2
26.0,2810.0,2
28.0,2805.0,2
28.0,2811.0,2
26.0,2803.0,2
24.0,2795.0,2
24.0,2796.0,2
18.0,2787.0,2
26.0,2800.0,2
18.0,2799.0,2
29.0,2796.0,2
33.0,2757.0,2
26.0,2752.0,2
24.0,2768.0,2
27.0,2740.0,2
25.0,2740.0,2
28.0,2729.0,2
36.0,2735.0,2
25.0,2724.0,2
27.0,2711.0,2
28.0,2698.0,2
28.0,2689.0,2
25.0,2691.0,2
26.0,2690.0,2
27.0,2686.0,2
23.0,2639.0,2
25.0,2661.0,2
40.0,2669.0,2
26.0,2632.0,2
27.0,2617.0,2
28.0,2619.0,2
31.0,2616.0,2
25.0,2621.0,2
23.0,2597.0,2
27.0,2606.0,2
31.0,2592.0,2
27.0,2586.0,2
29.0,2561.0,2
29.0,2562.0,2
27.0,2518.0,2
27.0,2489.0,2
29.0,2487.0,2
28.0,2495.0,2
26.0,2498.0,2
29.0,2507.0,2
29.0,2500.0,2
26.0,2484.0,2
30.0,2476.0,2
28.0,2449.0,2
30.0,2442.0,2
27.0,2443.0,2
27.0,2440.0,2
28.0,2438.0,2
30.0,2436.0,2
28.0,2428.0,2
27.0,2424.0,2
29.0,2420.0,2
28.0,2412.0,2
22.0,2410.0,2
27.0,2395.0,2
30.0,2405.0,2
25.0,2391.0,2
29.0,2388.0,2
28.0,2383.0,2
27.0,2370.0,2
25.0,2377.0,2
24.0,2367.0,2
26.0,2383.0,2
27.0,2376.0,2
26.0,2375.0,2
30.0,2404.0,2
27.0,2374.0,2
21.0,2383.0,2
28.0,2378.0,2
26.0,2366.0,2
25.0,2379.0,2
25.0,2387.0,2
23.0,2382.0,2
25.0,2376.0,2
26.0,2395.0,2
26.0,2393.0,2
22.0,2398.0,2
29.0,2402.0,2
27.0,2396.0,2
26.0,2400.0,2
27.0,2408.0,2
30.0,2395.0,2
26.0,2392.0,2
22.0,2396.0,2
27.0,2407.0,2
27.0,2403.0,2
26.0,2396.0,2
26.0,2392.0,2
26.0,2387.0,2
25.0,2377.0,2
29.0,2390.0,2
23.0,2395.0,2
28.0,2381.0,2
24.0,2403.0,2
27.0,2401.0,2
26.0,2407.0,2
27.0,2412.0,2
25.0,2396.0,2
26.0,2402.0,2
30.0,2410.0,2
27.0,2410.0,2
37.0,2400.0,2
27.0,2416.0,2
30.0,2420.0,2
27.0,2419.0,2
26.0,2422.0,2
27.0,2422.0,2
23.0,2419.0,2
24.0,2418.0,2
22.0,2401.0,2
29.0,2419.0,2
26.0,2407.0,2
30.0,2416.0,2
48.0,2448.0,2
31.0,2414.0,2
35.0,2429.0,2
28.0,2404.0,2
32.0,2412.0,2
27.0,2419.0,2
27.0,2419.0,2
28.0,2421.0,2
31.0,2419.0,2
28.0,2415.0,2
29.0,2417.0,2
27.0,2420.0,2
26.0,2417.0,2
27.0,2413.0,2
29.0,2413.0,2
24.0,2409.0,2
29.0,2414.0,2
25.0,2412.0,2
32.0,2426.0,2
27.0,2420.0,2
26.0,2432.0,2
27.0,2436.0,2
28.0,2440.0,2
27.0,2434.0,2
29.0,2430.0,2
33.0,2431.0,2
25.0,2435.0,2
27.0,2431.0,2
25.0,2437.0,2
29.0,2443.0,2
26.0,2445.0,2
26.0,2454.0,2
25.0,2450.0,2
28.0,2457.0,2
27.0,2454.0,2
29.0,2484.0,2
26.0,2471.0,2
27.0,2478.0,2
27.0,2482.0,2
25.0,2477.0,2
29.0,2481.0,2
27.0,2468.0,2
27.0,2483.0,2
22.0,2489.0,2
27.0,2473.0,2
29.0,2481.0,2
27.0,2484.0,2
30.0,2480.0,2
28.0,2481.0,2
30.0,2479.0,2
25.0,2477.0,2
32.0,2478.0,2
27.0,2485.0,2
27.0,2491.0,2
29.0,2477.0,2
25.0,2478.0,2
29.0,2477.0,2
26.0,2465.0,2
29.0,2474.0,2
24.0,2472.0,2
30.0,2464.0,2
32.0,2473.0,2
26.0,2477.0,2
35.0,2468.0,2
28.0,2482.0,2
39.0,2488.0,2
27.0,2475.0,2
27.0,2491.0,2
28.0,2483.0,2
26.0,2475.0,2
29.0,2489.0,2
29.0,2488.0,2
25.0,2485.0,2
30.0,2476.0,2
28.0,2484.0,2
31.0,2486.0,2
27.0,2483.0,2
23.0,2480.0,2
29.0,2480.0,2
21.0,2474.0,2
29.0,2481.0,2
26.0,2486.0,2
28.0,2488.0,2
30.0,2498.0,2
28.0,2475.0,2
24.0,2470.0,2
29.0,2484.0,2
28.0,2501.0,2
31.0,2489.0,2
29.0,2503.0,2
26.0,2496.0,2
28.0,2502.0,2
28.0,2512.0,2
31.0,2512.0,2
26.0,2512.0,2
27.0,3084.0,2
32.0,3092.0,2
26.0,3088.0,2
21.0,3074.0,2
28.0,3094.0,2
24.0,3094.0,2
28.0,3110.0,2
32.0,3098.0,2
27.0,3122.0,2
26.0,3125.0,2
25.0,3126.0,2
27.0,3150.0,2
30.0,3148.0,2
28.0,3151.0,2
